:ID	number	label	type	quoted	text	:LABEL
HFD5EBDDAD5C54D5A8291DE85B2F20006	(D)	(D) use a rigorous review process to recruit, screen, select, and evaluate any external partners with wh ... 	subparagraph	True	(D)  use a rigorous review process to recruit, screen, select, and evaluate any external partners with whom the local educational agency will partner;	Subparagraph
H3D0A0EC4766140069C118916B70C540C	(E)	(E) align other Federal, State, and local resources to carry out the activities supported with funds rec ... 	subparagraph	True	(E)  align other Federal, State, and local resources to carry out the activities supported with funds received under subsection (b)(1); and	Subparagraph
H5EBEA9C60F9A4610A341963D80DBA535	(F)	(F) as appropriate, modify practices and policies to provide operational flexibility that enables full a ... 	subparagraph	True	(F)  as appropriate, modify practices and policies to provide operational flexibility that enables full and effective implementation of the plans described in paragraphs (1) and (2) of section 1111(d); and	Subparagraph
H20271D025B344055A847E4655B4BE878	(A)	(A) reserved for fiscal year 2016 under this subsection, as in effect on the day before the date of enac ... 	subparagraph	True	(A)  reserved for fiscal year 2016 under this subsection, as in effect on the day before the date of enactment of the Every Student Succeeds Act; and	Subparagraph
H874834D17CA84640BB9638B2D20BA42B	(B)	(B) received for fiscal year 2016 under subsection (g), as in effect on the day before the date of enact ... 	subparagraph	True	(B)  received for fiscal year 2016 under subsection (g), as in effect on the day before the date of enactment of the Every Student Succeeds Act.	Subparagraph
HE0F24E1D395446B2A309FE4A067441DD	(A)	(A) shall allocate not less than 95 percent of that amount to make grants to local educational agencies  ... 	subparagraph	True	(A)  shall allocate not less than 95 percent of that amount to make grants to local educational agencies on a formula or competitive basis, to serve schools implementing comprehensive support and improvement activities or targeted support and improvement activities under section 1111(d); or	Subparagraph
H4BD39009170B4B0189BCEA9515C86962	(B)	(B) may, with the approval of the local educational agency, directly provide for these activities or arr ... 	subparagraph	True	(B)  may, with the approval of the local educational agency, directly provide for these activities or arrange for their provision through other entities such as school support teams, educational service agencies, or nonprofit or for-profit external providers with expertise in using evidence-based strategies to improve student achievement, instruction, and schools; and	Subparagraph
H8710DBC799674149B996ECFE780618C4	(A)	(A) establishing the method, consistent with paragraph (1)(A), the State will use to allocate funds to l ... 	subparagraph	True	(A)  establishing the method, consistent with paragraph (1)(A), the State will use to allocate funds to local educational agencies under such paragraph, including ensuring	Subparagraph
HE4113B511BA844CE8552DE47AFC0685A	(B)	(B) monitoring and evaluating the use of funds by local educational agencies receiving an allotment unde ... 	subparagraph	True	(B)  monitoring and evaluating the use of funds by local educational agencies receiving an allotment under such paragraph; and	Subparagraph
H9D73E882D4554F3F9583D1B09471AF54	(C)	(C) as appropriate, reducing barriers and providing operational flexibility for schools in the implement ... 	subparagraph	True	(C)  as appropriate, reducing barriers and providing operational flexibility for schools in the implementation of comprehensive support and improvement activities or targeted support and improvement activities under section 1111(d).	Subparagraph
H476B581CEDE9405597CD4940FAEBBA51	(A)	(A) develop comprehensive support and improvement plans under section 1111(d)(1) for schools receiving f ... 	subparagraph	True	(A)  develop comprehensive support and improvement plans under section 1111(d)(1) for schools receiving funds under this section;	Subparagraph
H9AECB964AAA94CCD834FF13F78F5B4D7	(B)	(B) support schools developing or implementing targeted support and improvement plans under section 1111 ... 	subparagraph	True	(B)  support schools developing or implementing targeted support and improvement plans under section 1111(d)(2), if funds received under this section are used for such purpose;	Subparagraph
H82F958C12721496D917ECE9EF1DBD8AC	(C)	(C) monitor schools receiving funds under this section, including how the local educational agency will  ... 	subparagraph	True	(C)  monitor schools receiving funds under this section, including how the local educational agency will carry out its responsibilities under clauses (iv) and (v) of section 1111(d)(2)(B) if funds received under this section are used to support schools implementing targeted support and improvement plans;	Subparagraph
HFD5EBDDAD5C54D5A8291DE85B2F20006	(D)	(D) use a rigorous review process to recruit, screen, select, and evaluate any external partners with wh ... 	subparagraph	True	(D)  use a rigorous review process to recruit, screen, select, and evaluate any external partners with whom the local educational agency will partner;	Subparagraph
H3D0A0EC4766140069C118916B70C540C	(E)	(E) align other Federal, State, and local resources to carry out the activities supported with funds rec ... 	subparagraph	True	(E)  align other Federal, State, and local resources to carry out the activities supported with funds received under subsection (b)(1); and	Subparagraph
H5EBEA9C60F9A4610A341963D80DBA535	(F)	(F) as appropriate, modify practices and policies to provide operational flexibility that enables full a ... 	subparagraph	True	(F)  as appropriate, modify practices and policies to provide operational flexibility that enables full and effective implementation of the plans described in paragraphs (1) and (2) of section 1111(d); and	Subparagraph
H46E375E1394A46E0B6B1358079F96CC3	(A)	(A) Each State educational agency, after meaningful consultation with geographically diverse local educa ... 	subparagraph	True	(A) States Each State educational agency, after meaningful consultation with geographically diverse local educational agencies described in subparagraph (B), may reserve not more than 3 percent of the amount the State educational agency receives under subpart 2 of part A for each fiscal year to carry out this section.	Subparagraph
H2A5BC5EDDEEE4FD3B2D84662389E7A22	(B)	(B) A State educational agency shall consult under subparagraph (A) with local educational agencies that ... 	subparagraph	True	(B) Consultation A State educational agency shall consult under subparagraph (A) with local educational agencies that include	Subparagraph
HE68AE02A3EBD4B9E89247C5B9A916413	(A)	(A) identified by the State for comprehensive support and improvement under section 1111(c)(4)(D)(i); or	subparagraph	True	(A)  identified by the State for comprehensive support and improvement under section 1111(c)(4)(D)(i); or	Subparagraph
HC977B83714394705BD3A92A1FD6C4884	(B)	(B) implementing targeted support and improvement plans under section 1111(d)(2).	subparagraph	True	(B)  implementing targeted support and improvement plans under section 1111(d)(2).	Subparagraph
H28D2290A98494B8C85E0F6D028598E15	(A)	(A) enrollment and participation in academic courses not otherwise available at a students school, inclu ... 	subparagraph	True	(A)  enrollment and participation in academic courses not otherwise available at a students school, including	Subparagraph
H3F09855B20944DAD83939BA9E9E4ABE5	(B)	(B) credit recovery and academic acceleration courses that lead to a regular high school diploma;	subparagraph	True	(B)  credit recovery and academic acceleration courses that lead to a regular high school diploma;	Subparagraph
H77BCF7665AE8420586C6B53879A600C9	(C)	(C) activities that assist students in successfully completing postsecondary level instruction and exami ... 	subparagraph	True	(C)  activities that assist students in successfully completing postsecondary level instruction and examinations that are accepted for credit at institutions of higher education (including Advanced Placement and International Baccalaureate courses), which may include reimbursing low-income students to cover part or all of the costs of fees for such examinations;	Subparagraph
HA3CF9B68659B4B7A9A800190B16A146B	(D)	(D) components of a personalized learning approach, which may include high-quality academic tutoring; an ... 	subparagraph	True	(D)  components of a personalized learning approach, which may include high-quality academic tutoring; and	Subparagraph
H69A12603C1F94361B4AF8DDBE7DC614E	(E)	(E) in the case of a local educational agency that does not reserve funds under section 1111(d)(1)(D)(v) ... 	subparagraph	True	(E)  in the case of a local educational agency that does not reserve funds under section 1111(d)(1)(D)(v), transportation to allow a student enrolled in a school identified for comprehensive support and improvement under section 1111(c)(4)(D)(i) to transfer to another public school (which may include a charter school) that has not been identified by the State under such section; and	Subparagraph
H0B7BE82BA44C4D3EA8D907D194332F6E	(A)	(A) first, pay such costs for students who are enrolled in schools identified by the State for comprehen ... 	subparagraph	True	(A)  first, pay such costs for students who are enrolled in schools identified by the State for comprehensive support and improvement under section 1111(c)(4)(D)(i);	Subparagraph
HE83807D5941A42AA80B82902528414AB	(B)	(B) second, pay such costs for low-achieving students who are enrolled in schools implementing targeted  ... 	subparagraph	True	(B)  second, pay such costs for low-achieving students who are enrolled in schools implementing targeted support and improvement plans under section 1111(d)(2); and	Subparagraph
HDB556A65C48242B0AC66C99B477F4AB4	(C)	(C) with any remaining funds, pay such costs for other low-achieving students served by the local educat ... 	subparagraph	True	(C)  with any remaining funds, pay such costs for other low-achieving students served by the local educational agency.	Subparagraph
H32453DBB676F4FBB91942072F1E48E3A	(A)	(A) the local educational agency or other local educational agencies;	subparagraph	True	(A)  the local educational agency or other local educational agencies;	Subparagraph
H1C7DAA4948DC4ACEBCFF8B5C9D2FE04F	(B)	(B) community colleges or other institutions of higher education;	subparagraph	True	(B)  community colleges or other institutions of higher education;	Subparagraph
H5A1BB043EC5F4C72A48A0BC5B5285D1D	(C)	(C) non-public entities;	subparagraph	True	(C)  non-public entities;	Subparagraph
H9FAD82E824DF43C1A7E4D03CFB5E2475	(D)	(D) community-based organizations; or	subparagraph	True	(D)  community-based organizations; or	Subparagraph
H05F645684927402C84C226604755F858	(E)	(E) in the case of high-quality academic tutoring, a variety of providers of such tutoring that are sele ... 	subparagraph	True	(E)  in the case of high-quality academic tutoring, a variety of providers of such tutoring that are selected and approved by the State and appear on the States list of such providers required under subsection (e)(2);	Subparagraph
H7DA65F9432E94E58B5C471B29CD6948B	(A)	(A) is developed using a fair negotiation and rigorous selection and approval process;	subparagraph	True	(A)  is developed using a fair negotiation and rigorous selection and approval process;	Subparagraph
H55D2DD5388EB42F5AD1F5DDA60C65F1C	(B)	(B) provides parents with meaningful choices;	subparagraph	True	(B)  provides parents with meaningful choices;	Subparagraph
H78271199E7854BA5BE486F2B0F014631	(C)	(C) offers a range of tutoring models, including online and on campus; and	subparagraph	True	(C)  offers a range of tutoring models, including online and on campus; and	Subparagraph
H0A5539F67F4C4F12A9C0509C809D59CE	(D)	(D) includes only providers that	subparagraph	True	(D)  includes only providers that	Subparagraph
H46E375E1394A46E0B6B1358079F96CC3	(A)	(A) Each State educational agency, after meaningful consultation with geographically diverse local educa ... 	subparagraph	True	(A) States Each State educational agency, after meaningful consultation with geographically diverse local educational agencies described in subparagraph (B), may reserve not more than 3 percent of the amount the State educational agency receives under subpart 2 of part A for each fiscal year to carry out this section.	Subparagraph
H2A5BC5EDDEEE4FD3B2D84662389E7A22	(B)	(B) A State educational agency shall consult under subparagraph (A) with local educational agencies that ... 	subparagraph	True	(B) Consultation A State educational agency shall consult under subparagraph (A) with local educational agencies that include	Subparagraph
HE68AE02A3EBD4B9E89247C5B9A916413	(A)	(A) identified by the State for comprehensive support and improvement under section 1111(c)(4)(D)(i); or	subparagraph	True	(A)  identified by the State for comprehensive support and improvement under section 1111(c)(4)(D)(i); or	Subparagraph
HC977B83714394705BD3A92A1FD6C4884	(B)	(B) implementing targeted support and improvement plans under section 1111(d)(2).	subparagraph	True	(B)  implementing targeted support and improvement plans under section 1111(d)(2).	Subparagraph
H28D2290A98494B8C85E0F6D028598E15	(A)	(A) enrollment and participation in academic courses not otherwise available at a students school, inclu ... 	subparagraph	True	(A)  enrollment and participation in academic courses not otherwise available at a students school, including	Subparagraph
H3F09855B20944DAD83939BA9E9E4ABE5	(B)	(B) credit recovery and academic acceleration courses that lead to a regular high school diploma;	subparagraph	True	(B)  credit recovery and academic acceleration courses that lead to a regular high school diploma;	Subparagraph
H77BCF7665AE8420586C6B53879A600C9	(C)	(C) activities that assist students in successfully completing postsecondary level instruction and exami ... 	subparagraph	True	(C)  activities that assist students in successfully completing postsecondary level instruction and examinations that are accepted for credit at institutions of higher education (including Advanced Placement and International Baccalaureate courses), which may include reimbursing low-income students to cover part or all of the costs of fees for such examinations;	Subparagraph
HA3CF9B68659B4B7A9A800190B16A146B	(D)	(D) components of a personalized learning approach, which may include high-quality academic tutoring; an ... 	subparagraph	True	(D)  components of a personalized learning approach, which may include high-quality academic tutoring; and	Subparagraph
H69A12603C1F94361B4AF8DDBE7DC614E	(E)	(E) in the case of a local educational agency that does not reserve funds under section 1111(d)(1)(D)(v) ... 	subparagraph	True	(E)  in the case of a local educational agency that does not reserve funds under section 1111(d)(1)(D)(v), transportation to allow a student enrolled in a school identified for comprehensive support and improvement under section 1111(c)(4)(D)(i) to transfer to another public school (which may include a charter school) that has not been identified by the State under such section; and	Subparagraph
H0B7BE82BA44C4D3EA8D907D194332F6E	(A)	(A) first, pay such costs for students who are enrolled in schools identified by the State for comprehen ... 	subparagraph	True	(A)  first, pay such costs for students who are enrolled in schools identified by the State for comprehensive support and improvement under section 1111(c)(4)(D)(i);	Subparagraph
HE83807D5941A42AA80B82902528414AB	(B)	(B) second, pay such costs for low-achieving students who are enrolled in schools implementing targeted  ... 	subparagraph	True	(B)  second, pay such costs for low-achieving students who are enrolled in schools implementing targeted support and improvement plans under section 1111(d)(2); and	Subparagraph
HDB556A65C48242B0AC66C99B477F4AB4	(C)	(C) with any remaining funds, pay such costs for other low-achieving students served by the local educat ... 	subparagraph	True	(C)  with any remaining funds, pay such costs for other low-achieving students served by the local educational agency.	Subparagraph
H32453DBB676F4FBB91942072F1E48E3A	(A)	(A) the local educational agency or other local educational agencies;	subparagraph	True	(A)  the local educational agency or other local educational agencies;	Subparagraph
H1C7DAA4948DC4ACEBCFF8B5C9D2FE04F	(B)	(B) community colleges or other institutions of higher education;	subparagraph	True	(B)  community colleges or other institutions of higher education;	Subparagraph
H5A1BB043EC5F4C72A48A0BC5B5285D1D	(C)	(C) non-public entities;	subparagraph	True	(C)  non-public entities;	Subparagraph
H9FAD82E824DF43C1A7E4D03CFB5E2475	(D)	(D) community-based organizations; or	subparagraph	True	(D)  community-based organizations; or	Subparagraph
H05F645684927402C84C226604755F858	(E)	(E) in the case of high-quality academic tutoring, a variety of providers of such tutoring that are sele ... 	subparagraph	True	(E)  in the case of high-quality academic tutoring, a variety of providers of such tutoring that are selected and approved by the State and appear on the States list of such providers required under subsection (e)(2);	Subparagraph
H7DA65F9432E94E58B5C471B29CD6948B	(A)	(A) is developed using a fair negotiation and rigorous selection and approval process;	subparagraph	True	(A)  is developed using a fair negotiation and rigorous selection and approval process;	Subparagraph
H55D2DD5388EB42F5AD1F5DDA60C65F1C	(B)	(B) provides parents with meaningful choices;	subparagraph	True	(B)  provides parents with meaningful choices;	Subparagraph
H78271199E7854BA5BE486F2B0F014631	(C)	(C) offers a range of tutoring models, including online and on campus; and	subparagraph	True	(C)  offers a range of tutoring models, including online and on campus; and	Subparagraph
H0A5539F67F4C4F12A9C0509C809D59CE	(D)	(D) includes only providers that	subparagraph	True	(D)  includes only providers that	Subparagraph
HC257DEDBF92449319A3C64C203ABCEC4	(A)	(A) developed by the State educational agency with timely and meaningful consultation with the Governor, ... 	subparagraph	True	(A)  developed by the State educational agency with timely and meaningful consultation with the Governor, members of the State legislature and State board of education (if the State has a State board of education), local educational agencies (including those located in rural areas), representatives of Indian tribes located in the State, teachers, principals, other school leaders, charter school leaders (if the State has charter schools), specialized instructional support personnel, paraprofessionals, administrators, other staff, and parents; and	Subparagraph
H003CE40665334C708278C5884F244AD3	(B)	(B) is coordinated with other programs under this Act, the Individuals with Disabilities Education Act ( ... 	subparagraph	True	(B)  is coordinated with other programs under this Act, the Individuals with Disabilities Education Act (20 U.S.C. 1400 et seq.), the Rehabilitation Act of 1973 (20 U.S.C. 701 et seq.), the Carl D. Perkins Career and Technical Education Act of 2006 (20 U.S.C. 2301 et seq.), the Workforce Innovation and Opportunity Act (29 U.S.C. 3101 et seq.), the Head Start Act (42 U.S.C. 9831 et seq.), the Child Care and Development Block Grant Act of 1990 (42 U.S.C. 9858 et seq.), the Education Sciences Reform Act of 2002 (20 U.S.C. 9501 et seq.), the Education Technical Assistance Act of 2002 (20 U.S.C. 9601 et. seq.), the National Assessment of Educational Progress Authorization Act (20 U.S.C. 9621 et seq.), the McKinney-Vento Homeless Assistance Act (42 U.S.C. 11301 et seq.), and the Adult Education and Family Literacy Act (29 U.S.C. 3271 et seq.).	Subparagraph
HBE6AD58864B6416B941BBBA6529EBAB2	(A)	(A) The Secretary shall	subparagraph	True	(A) In general The Secretary shall	Subparagraph
HB4688BD1784840C39DA0EF7FCC3DBE99	(B)	(B) The peer-review process shall be designed to	subparagraph	True	(B) Purpose of peer review The peer-review process shall be designed to	Subparagraph
HA69F31E9983A4DC584CFBA3E101CCAC9	(C)	(C) Peer reviewers shall conduct an objective review of State plans in their totality and out of respect ... 	subparagraph	True	(C) Standard and nature of review Peer reviewers shall conduct an objective review of State plans in their totality and out of respect for State and local judgments, with the goal of supporting State- and local-led innovation and providing objective feedback on the technical and overall quality of a State plan.	Subparagraph
H8D64C79347B844D9B3549CB536FFE28E	(D)	(D) Neither the Secretary nor the political appointees of the Department, may attempt to participate in, ... 	subparagraph	True	(D) Prohibition Neither the Secretary nor the political appointees of the Department, may attempt to participate in, or influence, the peer-review process.	Subparagraph
H32990C31576149BE9FE488CBA6E9B33C	(A)	(A) plans submitted or resubmitted by a State;	subparagraph	True	(A)  plans submitted or resubmitted by a State;	Subparagraph
H25AF5AB7A66F42EFA78471C896ECF7F4	(B)	(B) peer-review guidance, notes, and comments and the names of the peer reviewers (once the peer reviewe ... 	subparagraph	True	(B)  peer-review guidance, notes, and comments and the names of the peer reviewers (once the peer reviewers have completed their work);	Subparagraph
H22CE5738F4F849249C662732ECB915DC	(C)	(C) State plan determinations by the Secretary, including approvals or disapprovals; and	subparagraph	True	(C)  State plan determinations by the Secretary, including approvals or disapprovals; and	Subparagraph
H4C5464FEB3D043DDB6D2E69707BD33DF	(D)	(D) notices and transcripts of hearings under this section.	subparagraph	True	(D)  notices and transcripts of hearings under this section.	Subparagraph
H80BA78DC675E4B8CB2BFCBDF48DAAEB2	(A)	(A) Each State plan shall	subparagraph	True	(A) In general Each State plan shall	Subparagraph
HFD7966C68235432D8B9C96728CF937D2	(B)	(B) If a State makes significant changes to its plan at any time, such as the adoption of new challengin ... 	subparagraph	True	(B) Additional information If a State makes significant changes to its plan at any time, such as the adoption of new challenging State academic standards or new academic assessments under subsection (b), or changes to its accountability system under subsection (c), such information shall be submitted to the Secretary in the form of revisions or amendments to the State plan.	Subparagraph
H70CB0C4D913147D5961DF9F416D1AE56	(A)	(A) Each State, in the plan it files under subsection (a), shall provide an assurance that the State has ... 	subparagraph	True	(A) In general Each State, in the plan it files under subsection (a), shall provide an assurance that the State has adopted challenging academic content standards and aligned academic achievement standards (referred to in this Act as challenging State academic standards), which achievement standards shall include not less than 3 levels of achievement, that will be used by the State, its local educational agencies, and its schools to carry out this part. A State shall not be required to submit such challenging State academic standards to the Secretary.	Subparagraph
H0A084CCED5244690AF18A9B5F4157F84	(B)	(B) Except as provided in subparagraph (E), the standards required by subparagraph (A) shall	subparagraph	True	(B) Same standards Except as provided in subparagraph (E), the standards required by subparagraph (A) shall	Subparagraph
HAC1DDC2106C94315B2A47E64DD146572	(C)	(C) The State shall have such academic standards for mathematics, reading or language arts, and science, ... 	subparagraph	True	(C) Subjects The State shall have such academic standards for mathematics, reading or language arts, and science, and may have such standards for any other subject determined by the State.	Subparagraph
H1A0040338A4C485DBED266F90A82D4F7	(D)	(D) Each State shall demonstrate that the challenging State academic standards are aligned with entrance ... 	subparagraph	True	(D) Alignment Each State shall demonstrate that the challenging State academic standards are aligned with entrance requirements for credit-bearing coursework in the system of public higher education in the State and relevant State career and technical education standards.	Subparagraph
H045E3098218A42C3ACC70A58ECB94369	(E)	(E) The State may, through a documented and validated standards-setting process, adopt alternate academi ... 	subparagraph	True	(E) Alternate academic achievement standards for students with the most significant cognitive disabilities The State may, through a documented and validated standards-setting process, adopt alternate academic achievement standards for students with the most significant cognitive disabilities, provided those standards	Subparagraph
H8D711195DFF54A8DB4EFB5183733685E	(F)	(F) Each State plan shall demonstrate that the State has adopted English language proficiency standards  ... 	subparagraph	True	(F) English language proficiency standards Each State plan shall demonstrate that the State has adopted English language proficiency standards that	Subparagraph
H95C79806A3664EA793EBC5662DD9A2B1	(G)	(G) A State shall not be required to submit any standards developed under this subsection to the Secreta ... 	subparagraph	True	(G) Prohibitions A State shall not be required to submit any standards developed under this subsection to the Secretary for review or approval.	Subparagraph
H0E4DD575E3BB44609A0D6CD4D7E3B845	(H)	(H) Nothing in this part shall prohibit a State from revising, consistent with this section, any standar ... 	subparagraph	True	(H) Existing standards Nothing in this part shall prohibit a State from revising, consistent with this section, any standards adopted under this part before or after the date of enactment of the Every Student Succeeds Act.	Subparagraph
HA0C2563D8A554089AFEA7C5DD0002921	(A)	(A) Each State plan shall demonstrate that the State educational agency, in consultation with local educ ... 	subparagraph	True	(A) In general Each State plan shall demonstrate that the State educational agency, in consultation with local educational agencies, has implemented a set of high-quality student academic assessments in mathematics, reading or language arts, and science. The State retains the right to implement such assessments in any other subject chosen by the State.	Subparagraph
HAEE465B9EBBE47989CCB8C084251333C	(B)	(B) The assessments under subparagraph (A) shall	subparagraph	True	(B) Requirements The assessments under subparagraph (A) shall	Subparagraph
HD6CBDFFB457544128C8EA629541AE4BC	(C)	(C) A State may exempt any 8th grade student from the assessment in mathematics described in subparagrap ... 	subparagraph	True	(C) Exception for Advanced Mathematics in Middle School A State may exempt any 8th grade student from the assessment in mathematics described in subparagraph (B)(v)(I)(aa) if	Subparagraph
HA0C5997FFB4F4D0C9A6462C51A397760	(D)	(D) A State may provide for alternate assessments aligned with the challenging State academic standards  ... 	subparagraph	True	(D) Alternate assessments for students with the most significant cognitive disabilities A State may provide for alternate assessments aligned with the challenging State academic standards and alternate academic achievement standards described in paragraph (1)(E) for students with the most significant cognitive disabilities, if the State	Subparagraph
HC096BE0A434745D7BC48F3844088659C	(E)	(E) If a State educational agency provides evidence, which is satisfactory to the Secretary, that neithe ... 	subparagraph	True	(E) State authority If a State educational agency provides evidence, which is satisfactory to the Secretary, that neither the State educational agency nor any other State government official, agency, or entity has sufficient authority, under State law, to adopt challenging State academic standards, and academic assessments aligned with such standards, which will be applicable to all students enrolled in the States public elementary schools and secondary schools, then the State educational agency may meet the requirements of this subsection by	Subparagraph
H99192B92F571479DBBDA875A7E5C00C5	(F)	(F) Each State plan shall identify the languages other than English that are present to a significant ex ... 	subparagraph	True	(F) Language assessments Each State plan shall identify the languages other than English that are present to a significant extent in the participating student population of the State and indicate the languages for which annual student academic assessments are not available and are needed.	Subparagraph
H1A11A05CC5E14EC185EBD7E2AA3E85BF	(G)	(G) Each State plan shall demonstrate that local educational agencies in the State will provide for an a ... 	subparagraph	True	(G) Assessments of English language proficiency Each State plan shall demonstrate that local educational agencies in the State will provide for an annual assessment of English proficiency of all English learners in the schools served by the State educational agency.	Subparagraph
H9FFE3EB1210D45BFBF3BA1DDD396AD73	(H)	(H) Nothing in this paragraph shall be construed to prohibit a local educational agency from administeri ... 	subparagraph	True	(H) Locally-selected assessment Nothing in this paragraph shall be construed to prohibit a local educational agency from administering a locally-selected assessment in lieu of the State-designed academic assessment under subclause (I)(bb) and subclause (II)(cc) of subparagraph (B)(v), if the local educational agency selects a nationally-recognized high school academic assessment that has been approved for use by the State as described in clause (iii) or (iv) of this subparagraph.	Subparagraph
HF283EFB8348C41D4B99D111C71DA7F83	(I)	(I) A State may defer the commencement, or suspend the administration, but not cease the development, of ... 	subparagraph	True	(I) Deferral A State may defer the commencement, or suspend the administration, but not cease the development, of the assessments described in this paragraph, for 1 year for each year for which the amount appropriated for grants under part B is less than $369,100,000.	Subparagraph
H2F6480A86FA8489794E1297F6038D2CA	(J)	(J) Subject to clause (ii), a State retains the right to develop and administer computer adaptive assess ... 	subparagraph	True	(J) Adaptive Assessments Subject to clause (ii), a State retains the right to develop and administer computer adaptive assessments as the assessments described in this paragraph, provided the computer adaptive assessments meet the requirements of this paragraph, except that	Subparagraph
H035CB27C0C7F4A4C80D5D25C4C9D6CAC	(K)	(K) Nothing in this paragraph shall be construed as preempting a State or local law regarding the decisi ... 	subparagraph	True	(K) Rule of construction on parent rights Nothing in this paragraph shall be construed as preempting a State or local law regarding the decision of a parent to not have the parent's child participate in the academic assessments under this paragraph.	Subparagraph
H5B061880CCB443AC845FA671CE89686A	(L)	(L) Subject to Federal or State requirements related to assessments, evaluations, and accommodations, ea ... 	subparagraph	True	(L) Limitation on assessment time Subject to Federal or State requirements related to assessments, evaluations, and accommodations, each State may, at the sole discretion of such State, set a target limit on the aggregate amount of time devoted to the administration of assessments for each grade, expressed as a percentage of annual instructional hours.	Subparagraph
H9021A2686E5C4CD9937CAD39F758D2F2	(A)	(A) With respect to recently arrived English learners who have been enrolled in a school in one of the 5 ... 	subparagraph	True	(A) Assessments With respect to recently arrived English learners who have been enrolled in a school in one of the 50 States in the United States or the District of Columbia for less than 12 months, a State may choose to	Subparagraph
H1DE69DDF5E0E46FD8617C6657E143C7E	(B)	(B) With respect to a student previously identified as an English learner and for not more than 4 years  ... 	subparagraph	True	(B) English learner subgroup With respect to a student previously identified as an English learner and for not more than 4 years after the student ceases to be identified as an English learner, a State may include the results of the students assessments under paragraph (2)(B)(v)(I) within the English learner subgroup of the subgroups of students (as defined in subsection (c)(2)(D)) for the purposes of the State-determined accountability system.	Subparagraph
HCE5BA4E0EA1447418CA5D9F34A2B7F1F	(A)	(A) economically disadvantaged students;	subparagraph	True	(A)  economically disadvantaged students;	Subparagraph
HF5ECE3102F034524B571A68D1D0D5750	(B)	(B) students from major racial and ethnic groups;	subparagraph	True	(B)  students from major racial and ethnic groups;	Subparagraph
HC85D01572A5B4922832E4816BCD8729F	(C)	(C) children with disabilities; and	subparagraph	True	(C)  children with disabilities; and	Subparagraph
HC20CB8F1FCEF481088FB926C2C63DC67	(D)	(D) English learners.	subparagraph	True	(D)  English learners.	Subparagraph
H720A1A1A3E9A453CB8F9F0625944B22E	(A)	(A) with respect to any provisions under this part that require disaggregation of information by each su ... 	subparagraph	True	(A)  with respect to any provisions under this part that require disaggregation of information by each subgroup of students	Subparagraph
