:ID	number	label	type	quoted	text	:LABEL
HA0B856764E2A44A5893DF217C7691060	(II)	Nothing in this subparagraph shall be construed to permit the Secretary or a State educational agenc...	subclause	True	(II) Nothing in this subparagraph shall be construed to permit the Secretary or a State educational agency to impose on any local educational agency a cap on the percentage of students administered an alternate assessment under this subparagraph, except that a local educational agency exceeding the cap applied to the State under clause (i)(I) shall submit information to the State educational agency justifying the need to exceed such cap.	Subclause
HAFEF0DC2BD0C43F282DB71A384A50535	(III)	A State shall provide appropriate oversight, as determined by the State, of any local educational ag...	subclause	True	(III) A State shall provide appropriate oversight, as determined by the State, of any local educational agency that is required to submit information to the State under subclause (II).	Subclause
H204EAFEBD06843FEB7046F098494E615	(IV)	This subparagraph shall be subject to the waiver authority under section 8401.	subclause	True	(IV) This subparagraph shall be subject to the waiver authority under section 8401.	Subclause
HB9E0071C11F94B50B57749AFA14C061A	(I)	meet all of the criteria in this subsection and any regulations regarding such standards and assessm...	subclause	True	(I) meet all of the criteria in this subsection and any regulations regarding such standards and assessments that the Secretary may publish; and	Subclause
H54082F81DD3B4AB09F0C0E39AF78AFCA	(II)	are applicable to all students served by each such local educational agency.	subclause	True	(II) are applicable to all students served by each such local educational agency.	Subclause
H229803B2FFC4454B96F53C71596288A3	(I)	conduct a review of the assessment to determine if such assessment meets or exceeds the technical cr...	subclause	True	(I) conduct a review of the assessment to determine if such assessment meets or exceeds the technical criteria established by the State educational agency under clause (ii);	Subclause
HB47618585AA24D9FAD82A64A55091038	(II)	submit evidence in accordance with subsection (a)(4) that demonstrates such assessment meets the req...	subclause	True	(II) submit evidence in accordance with subsection (a)(4) that demonstrates such assessment meets the requirements of clause (v); and	Subclause
HA11F2F86FA2F4B3A86F5ACD51070AE26	(III)	after fulfilling the requirements of subclauses (I) and (II), approve such assessment for selection ...	subclause	True	(III) after fulfilling the requirements of subclauses (I) and (II), approve such assessment for selection and use by any local educational agency that requests to use such assessment under clause (i).	Subclause
H826BA936955B4E739335C3C91A0F6EE0	(I)	If a local educational agency chooses to submit a nationally-recognized high school academic assessm...	subclause	True	(I) If a local educational agency chooses to submit a nationally-recognized high school academic assessment to the State educational agency, subject to the approval process described in subclause (I) and subclause (II) of clause (iii) to determine if such assessment fulfills the requirements of clause (v), the State educational agency may approve the use of such assessment consistent with clause (i).	Subclause
H7AE2D544EA7F43FDAEC250FA76C239A2	(II)	Upon such approval, the State educational agency shall approve the use of such assessment in any oth...	subclause	True	(II) Upon such approval, the State educational agency shall approve the use of such assessment in any other local educational agency in the State that subsequently requests to use such assessment without repeating the process described in subclauses (I) and (II) of clause (iii).	Subclause
HCA0310DB10CC48F8879F179E3BE090D1	(I)	be aligned to the States academic content standards under paragraph (1), address the depth and bread...	subclause	True	(I) be aligned to the States academic content standards under paragraph (1), address the depth and breadth of such standards, and be equivalent in its content coverage, difficulty, and quality to the State-designed assessments under this paragraph (and may be more rigorous in its content coverage and difficulty than such State-designed assessments);	Subclause
H41720A452E1A441C8CF0313135E9B43D	(II)	provide comparable, valid, and reliable data on academic achievement, as compared to the State-desig...	subclause	True	(II) provide comparable, valid, and reliable data on academic achievement, as compared to the State-designed assessments, for all students and for each subgroup of students defined in subsection (c)(2), with results expressed in terms consistent with the States academic achievement standards under paragraph (1), among all local educational agencies within the State;	Subclause
H96F91BDA76B4407695562BA367C09AAC	(III)	meet the requirements for the assessments under subparagraph (B) of this paragraph, including techni...	subclause	True	(III) meet the requirements for the assessments under subparagraph (B) of this paragraph, including technical criteria, except the requirement under clause (i) of such subparagraph; and	Subclause
H13D7B7E11FD646FEA9D7A0FDEA0B2806	(IV)	provide unbiased, rational, and consistent differentiation between schools within the State to meet ...	subclause	True	(IV) provide unbiased, rational, and consistent differentiation between schools within the State to meet the requirements of subsection (c).	Subclause
HAB35D177FA5B42F8B0CDEFA66063C84D	(I)	of its request to the State educational agency for approval to administer a locally-selected assessm...	subclause	True	(I) of its request to the State educational agency for approval to administer a locally-selected assessment; and	Subclause
HCB5658034D254E04BB470736CE2032AB	(II)	upon approval, and at the beginning of each subsequent school year during which the locally selected...	subclause	True	(II) upon approval, and at the beginning of each subsequent school year during which the locally selected assessment will be administered, that the local educational agency will be administering a different assessment than the State-designed assessments under subclause (I)(bb) and subclause (II)(cc) of subparagraph (B)(v).	Subclause
H189D3954D3F144C6B6F9D479D551F508	(I)	subparagraph (B)(i) shall not be interpreted to require that all students taking the computer adapti...	subclause	True	(I) subparagraph (B)(i) shall not be interpreted to require that all students taking the computer adaptive assessment be administered the same assessment items; and	Subclause
HB646807A70584163BC7866A92E349E0F	(II)	such assessment	subclause	True	(II) such assessment	Subclause
HF8E4CEC22E734E80A557E66168593B07	(I)	as the assessments allowed under subparagraph (D), a State shall ensure that such computer adaptive ...	subclause	True	(I) as the assessments allowed under subparagraph (D), a State shall ensure that such computer adaptive assessments	Subclause
H479B302320A94468A039DB8F670F80B3	(II)	as the assessments required under subparagraph (G), a State shall ensure that such computer adaptive...	subclause	True	(II) as the assessments required under subparagraph (G), a State shall ensure that such computer adaptive assessments	Subclause
H59AAED2488B04AFD8A81703F83E4198A	(I)	such an English learner from one administration of the reading or language arts assessment required ...	subclause	True	(I) such an English learner from one administration of the reading or language arts assessment required under paragraph (2); and	Subclause
HD7FADF400DC442DF906C17E57F93DF43	(II)	such an English learners results on any of the assessments required under paragraph (2)(B)(v)(I) or ...	subclause	True	(II) such an English learners results on any of the assessments required under paragraph (2)(B)(v)(I) or (2)(G) for the first year of the English learners enrollment in such a school for the purposes of the State-determined accountability system under subsection (c); or	Subclause
H3445D170567C4B7B9803DCA66C3DECE8	(I)	assess, and report the performance of, such an English learner on the reading or language arts and m...	subclause	True	(I) assess, and report the performance of, such an English learner on the reading or language arts and mathematics assessments required under paragraph (2)(B)(v)(I) in each year of the students enrollment in such a school; and	Subclause
HF6F0DE3003F840DE903A0A9811D965E6	(II)	for the purposes of the State-determined accountability system	subclause	True	(II) for the purposes of the State-determined accountability system	Subclause
HDD6CF0D339E348EDB7AF2914F31A1425	(I)	for, at a minimum, improved	subclause	True	(I) for, at a minimum, improved	Subclause
HC3223EFBC6CC4A7D867B689EE6FAD8B9	(II)	for which the term set by the State for such goals is the same multi-year length of time for all stu...	subclause	True	(II) for which the term set by the State for such goals is the same multi-year length of time for all students and for each subgroup of students in the State; and	Subclause
H090EFF336D614476940DEE52FCF5D131	(III)	that, for subgroups of students who are behind on the measures described in items (aa) and (bb) of s...	subclause	True	(III) that, for subgroups of students who are behind on the measures described in items (aa) and (bb) of subclause (I), take into account the improvement necessary on such measures to make significant progress in closing statewide proficiency and graduation rate gaps; and	Subclause
H795F31050E534AA1AD4D0CDE0CA87225	(I)	as measured by proficiency on the annual assessments required under subsection (b)(2)(B)(v)(I); and	subclause	True	(I) as measured by proficiency on the annual assessments required under subsection (b)(2)(B)(v)(I); and	Subclause
HEF9E56F5D1F14D69AE01AE06D4E47808	(II)	at the States discretion, for each public high school in the State, student growth, as measured by s...	subclause	True	(II) at the States discretion, for each public high school in the State, student growth, as measured by such annual assessments.	Subclause
H4068541671AA4411B62700E6EF36D499	(I)	a measure of student growth, if determined appropriate by the State; or	subclause	True	(I) a measure of student growth, if determined appropriate by the State; or	Subclause
HA3BDEB7AED0E454A8164B9EF77E3C008	(II)	another valid and reliable statewide academic indicator that allows for meaningful differentiation i...	subclause	True	(II) another valid and reliable statewide academic indicator that allows for meaningful differentiation in school performance.	Subclause
HC88B554453ED45278480C7B364B6B0C1	(I)	the four-year adjusted cohort graduation rate; and	subclause	True	(I) the four-year adjusted cohort graduation rate; and	Subclause
HBA3E366DB01C49DFB255ACE8D4C0C6B0	(II)	at the States discretion, the extended-year adjusted cohort graduation rate.	subclause	True	(II) at the States discretion, the extended-year adjusted cohort graduation rate.	Subclause
HE743C6028FE34EA0A4D04FC1BF84AC4C	(I)	in each of the grades 3 through 8; and	subclause	True	(I) in each of the grades 3 through 8; and	Subclause
HDBAC7705E5EA409C9D27E06A4C4D3691	(II)	in the grade for which such English learners are otherwise assessed under subsection (b)(2)(B)(v)(I)...	subclause	True	(II) in the grade for which such English learners are otherwise assessed under subsection (b)(2)(B)(v)(I) during the grade 9 through grade 12 period, with such progress being measured against the results of the assessments described in subsection (b)(2)(G) taken in the previous grade.	Subclause
HB04376BB8CE94A9B99D17BDA16B4B8A6	(I)	For all public schools in the State, not less than one indicator of school quality or student succes...	subclause	True	(I) For all public schools in the State, not less than one indicator of school quality or student success that	Subclause
HDEF5FCE4712E49E085771B7EB1E78B79	(II)	For purposes of subclause (I), the State may include measures of	subclause	True	(II) For purposes of subclause (I), the State may include measures of	Subclause
H363085C0E9534B6299B0E156D9CE6FE2	(III)	student engagement;	subclause	True	(III) student engagement;	Subclause
H93AB3EFA5D394CD6B5EBF177DC1ECEB5	(IV)	educator engagement;	subclause	True	(IV) educator engagement;	Subclause
HC0FC9F8EDA0B4B77A0AE85092CB85E61	(V)	student access to and completion of advanced coursework;	subclause	True	(V) student access to and completion of advanced coursework;	Subclause
H7E36F5BE428344DFB041641A70CCDF72	(VI)	postsecondary readiness;	subclause	True	(VI) postsecondary readiness;	Subclause
H4D682252E6F041A39D98CF4F349C6013	(VII)	school climate and safety; and	subclause	True	(VII) school climate and safety; and	Subclause
HC00A17A812A049BBBE6BB98D12752BB8	(VIII)	any other indicator the State chooses that meets the requirements of this clause.	subclause	True	(VIII) any other indicator the State chooses that meets the requirements of this clause.	Subclause
HE4506CEC41B3490596423000BE687DEA	(I)	substantial weight to each such indicator; and	subclause	True	(I) substantial weight to each such indicator; and	Subclause
HB93FA6A05B394633A9D4C6780716545C	(II)	in the aggregate, much greater weight than is afforded to the indicator or indicators utilized by th...	subclause	True	(II) in the aggregate, much greater weight than is afforded to the indicator or indicators utilized by the State and described in subparagraph (B)(v), in the aggregate; and	Subclause
H2043DB79BB5543109AD9638B5B9B7317	(I)	not less than the lowest-performing 5 percent of all schools receiving funds under this part in the ...	subclause	True	(I) not less than the lowest-performing 5 percent of all schools receiving funds under this part in the State;	Subclause
H364A788960B84304B940E65BC0BD2A11	(II)	all public high schools in the State failing to graduate one third or more of their students; and	subclause	True	(II) all public high schools in the State failing to graduate one third or more of their students; and	Subclause
HBCCCEA746AED4C93923E3A502415FFA6	(III)	public schools in the State described under subsection (d)(3)(A)(i)(II); and	subclause	True	(III) public schools in the State described under subsection (d)(3)(A)(i)(II); and	Subclause
H0341431E43074EFE9174FEC6971B749C	(I)	95 percent of all such students, or 95 percent of all such students in the subgroup, as the case may...	subclause	True	(I) 95 percent of all such students, or 95 percent of all such students in the subgroup, as the case may be; or	Subclause
HD632DB538D3542D2AD701456A128FC64	(II)	the number of students participating in the assessments.	subclause	True	(II) the number of students participating in the assessments.	Subclause
HED89510C08334E6881E653AEF5FCC567	(I)	may not be used in the system of meaningful differentiation of all public schools as described in su...	subclause	True	(I) may not be used in the system of meaningful differentiation of all public schools as described in subparagraph (C) for such school year; and	Subclause
HF89234258B20456F94A7612AF8D4D752	(II)	shall be used for the purpose of reporting on the State and local educational agency report cards un...	subclause	True	(II) shall be used for the purpose of reporting on the State and local educational agency report cards under subsection (h) for such school year.	Subclause
HDB7624032F8047BE94C1D7021423D667	(I)	at which such student was enrolled for the greatest proportion of school days while enrolled in grad...	subclause	True	(I) at which such student was enrolled for the greatest proportion of school days while enrolled in grades 9 through 12; or	Subclause
H596FE502BE54423FB322DA1AC67E7709	(II)	in which the student was most recently enrolled.	subclause	True	(II) in which the student was most recently enrolled.	Subclause
H0C05E6DA9D0843C3B0CCAD9633352590	(I)	returning to education after having exited secondary school without a regular high school diploma; o...	subclause	True	(I) returning to education after having exited secondary school without a regular high school diploma; or	Subclause
HCE45733143694BE3ADC795464C75EAD5	(II)	who, based on their grade or age, are significantly off track to accumulate sufficient academic cred...	subclause	True	(II) who, based on their grade or age, are significantly off track to accumulate sufficient academic credits to meet high school graduation requirements, as established by the State; and	Subclause
H140AF3F7F3674B7293D858C4EDF78727	(I)	schools identified by the State for comprehensive support and improvement under subsection (c)(4)(D)...	subclause	True	(I) schools identified by the State for comprehensive support and improvement under subsection (c)(4)(D)(i), which, if not satisfied within a State-determined number of years (not to exceed four years), shall result in more rigorous State-determined action, such as the implementation of interventions (which may include addressing school-level operations); and	Subclause
H1FC039620A1E458587F17F43C457D95C	(II)	schools described in paragraph (2)(C), which, if not satisfied within a State-determined number of y...	subclause	True	(II) schools described in paragraph (2)(C), which, if not satisfied within a State-determined number of years, shall, in the case of such schools receiving assistance under this part, result in identification of the school by the State for comprehensive support and improvement under subsection (c)(4)(D)(i)(III);	Subclause
H719F9DACA7CC465591E6DE41F2F507F5	(I)	a significant number of schools identified for comprehensive support and improvement under subsectio...	subclause	True	(I) a significant number of schools identified for comprehensive support and improvement under subsection (c)(4)(D)(i); and	Subclause
H10F5E365328A4EE5B6AB05923B81C6DF	(II)	a significant number of schools implementing targeted support and improvement plans under paragraph ...	subclause	True	(II) a significant number of schools implementing targeted support and improvement plans under paragraph (2); and	Subclause
H6215846BD1274C4E872FB7EB2F5568E0	(I)	schools implementing comprehensive support and improvement plans under paragraph (1); or	subclause	True	(I) schools implementing comprehensive support and improvement plans under paragraph (1); or	Subclause
H72FBCA877FAB41C1A2F6CCB5D7269C32	(II)	schools implementing targeted support and improvement plans under paragraph (2); and	subclause	True	(II) schools implementing targeted support and improvement plans under paragraph (2); and	Subclause
H7EFE3DF073B24A7AB43F2552197F1B41	(I)	a significant number of schools that are consistently identified by the State for comprehensive supp...	subclause	True	(I) a significant number of schools that are consistently identified by the State for comprehensive support and improvement under subsection (c)(4)(D)(i) and not meeting exit criteria established by the State under subparagraph (A)(i)(I); or	Subclause
H9E051A3EEBD748248D2D3FBD13016FC4	(II)	a significant number of schools implementing targeted support and improvement plans under paragraph ...	subclause	True	(II) a significant number of schools implementing targeted support and improvement plans under paragraph (2); and	Subclause
H17ED1C35C73348FD9A4CC165A2F49383	(I)	numeric long-term goals or measurements of interim progress that States establish for all students, ...	subclause	True	(I) numeric long-term goals or measurements of interim progress that States establish for all students, for any subgroups of students, and for English learners with respect to English language proficiency, under this part, including	Subclause
H132B17EEE0C94ED99C8005DC8120CC8F	(II)	specific academic assessments or assessment items that States or local educational agencies use to m...	subclause	True	(II) specific academic assessments or assessment items that States or local educational agencies use to meet the requirements of subsection (b)(2) or otherwise use to measure student academic achievement or student growth under this part;	Subclause
H290EEDC16BF84640A0536BF97DE3D133	(III)	indicators that States use within the State accountability system under this section, including any ...	subclause	True	(III) indicators that States use within the State accountability system under this section, including any requirement to measure student growth, or, if a State chooses to measure student growth, the specific metrics used to measure such growth under this part;	Subclause
H3E558A081D344BCDB8A7D5CD46102753	(IV)	the weight of any measure or indicator used to identify or meaningfully differentiate schools, under...	subclause	True	(IV) the weight of any measure or indicator used to identify or meaningfully differentiate schools, under this part;	Subclause
HF19B7940A28E4B64BD13F353704734AA	(V)	the specific methodology used by States to meaningfully differentiate or identify schools under this...	subclause	True	(V) the specific methodology used by States to meaningfully differentiate or identify schools under this part;	Subclause
HE46A32CFA9E24BCC9FC77191BF94D9F1	(VI)	any specific school support and improvement strategies or activities that State or local educational...	subclause	True	(VI) any specific school support and improvement strategies or activities that State or local educational agencies establish and implement to intervene in, support, and improve schools and improve student outcomes under this part;	Subclause
HD354D2B974E24A0FAF9210E2F0286276	(VII)	exit criteria established by States under subsection (d)(3)(A)(i);	subclause	True	(VII) exit criteria established by States under subsection (d)(3)(A)(i);	Subclause
HEF8A35CE91354546BB37896967CBD0E7	(VIII)	provided that the State meets the requirements in subsection (c)(3), a minimum number of students es...	subclause	True	(VIII) provided that the State meets the requirements in subsection (c)(3), a minimum number of students established by a State under such subsection;	Subclause
H1D621E908C954425A12607E32F0D078E	(IX)	any aspect or parameter of a teacher, principal, or other school leader evaluation system within a S...	subclause	True	(IX) any aspect or parameter of a teacher, principal, or other school leader evaluation system within a State or local educational agency;	Subclause
HE5BE9ADD2FE34272831AC4EAE913DB74	(X)	indicators or specific measures of teacher, principal, or other school leader effectiveness or quali...	subclause	True	(X) indicators or specific measures of teacher, principal, or other school leader effectiveness or quality; or	Subclause
H42C6C0DE0F884342B0103C636AD25496	(XI)	the way in which the State factors the requirement under subsection (c)(4)(E)(i) into the statewide ...	subclause	True	(XI) the way in which the State factors the requirement under subsection (c)(4)(E)(i) into the statewide accountability system under this section; or	Subclause
H3C07D100B8464AE886185ED58A77527B	(I)	is first anonymized and does not reveal personally identifiable information about an individual stud...	subclause	True	(I) is first anonymized and does not reveal personally identifiable information about an individual student;	Subclause
H7170941A24ED491CAA9D5A863E0D4FD7	(II)	does not include a number of students in any subgroup of students that is insufficient to yield stat...	subclause	True	(II) does not include a number of students in any subgroup of students that is insufficient to yield statistically reliable information or that would reveal personally identifiable information about an individual student; and	Subclause
H4B0F3C3AFFA54920B73FE9B2A5E45871	(III)	is consistent with the requirements of section 444 of the General Education Provisions Act (20 U.S.C...	subclause	True	(III) is consistent with the requirements of section 444 of the General Education Provisions Act (20 U.S.C. 1232g, commonly known as the Family Educational Rights and Privacy Act of 1974).	Subclause
H921DEDD6C33B4C8D83B94F1096E862EC	(I)	the minimum number of students that the State determines are necessary to be included in each of the...	subclause	True	(I) the minimum number of students that the State determines are necessary to be included in each of the subgroups of students, as defined in subsection (c)(2), for use in the accountability system;	Subclause
HB55E56837A9B4E259EBC8FDE23C2E6B3	(II)	the long-term goals and measurements of interim progress for all students and for each of the subgro...	subclause	True	(II) the long-term goals and measurements of interim progress for all students and for each of the subgroups of students, as defined in subsection (c)(2);	Subclause
H4CA9D8D4386940AA9864A01D1D7AA59F	(III)	the indicators described in subsection (c)(4)(B) used to meaningfully differentiate all public schoo...	subclause	True	(III) the indicators described in subsection (c)(4)(B) used to meaningfully differentiate all public schools in the State;	Subclause
HC2386C6F8E1A4938AD4824C20C82325C	(IV)	the States system for meaningfully differentiating all public schools in the State, including	subclause	True	(IV) the States system for meaningfully differentiating all public schools in the State, including	Subclause
H53E21A68386A40A0BCDEE84D689B3856	(V)	the number and names of all public schools in the State identified by the State for comprehensive su...	subclause	True	(V) the number and names of all public schools in the State identified by the State for comprehensive support and improvement under subsection (c)(4)(D)(i) or implementing targeted support and improvement plans under subsection (d)(2); and	Subclause
H7E152FF89F454054A0E84538CC93DA22	(VI)	the exit criteria established by the State as required under clause (i) of subsection (d)(3)(A), inc...	subclause	True	(VI) the exit criteria established by the State as required under clause (i) of subsection (d)(3)(A), including the length of years established under clause (i)(II) of such subsection.	Subclause
HEBB40A6DB80F44CEAFAA9191A7F5CF3B	(I)	information on the performance on the other academic indicator under subsection (c)(4)(B)(ii) for pu...	subclause	True	(I) information on the performance on the other academic indicator under subsection (c)(4)(B)(ii) for public elementary schools and secondary schools that are not high schools, used by the State in the State accountability system; and	Subclause
