:ID	number	label	type	quoted	text	:LABEL
HBBE9082BD541431DBEAFCD7DCB228DF1	(7)	(7) If a State fails to meet any of the requirements of this section, the Secretary may withhold funds f ... 	paragraph	True	(7) Failure to meet requirements If a State fails to meet any of the requirements of this section, the Secretary may withhold funds for State administration under this part until the Secretary determines that the State has fulfilled those requirements.	Paragraph
H69FF6EE25C2C47DAB31ED257459604AB	(8)	(8) Each State shall make the State plan publicly available for public comment for a period of not less  ... 	paragraph	True	(8) Public comment Each State shall make the State plan publicly available for public comment for a period of not less than 30 days, by electronic means and in an easily accessible format, prior to submission to the Secretary for approval under this subsection. The State, in the plan it files under this subsection, shall provide an assurance that public comments were taken into account in the development of the State plan.	Paragraph
H4823ED5CDFB642CC95CC6246D6172F82	(1)	(1) Each State, in the plan it files under subsection (a), shall provide an assurance that the State has ... 	paragraph	True	(1) Challenging State academic standards Each State, in the plan it files under subsection (a), shall provide an assurance that the State has adopted challenging academic content standards and aligned academic achievement standards (referred to in this Act as challenging State academic standards), which achievement standards shall include not less than 3 levels of achievement, that will be used by the State, its local educational agencies, and its schools to carry out this part. A State shall not be required to submit such challenging State academic standards to the Secretary.	Paragraph
H020E86F652DE44379F920A0862F2A7CF	(2)	(2) Each State plan shall demonstrate that the State educational agency, in consultation with local educ ... 	paragraph	True	(2) Academic assessments Each State plan shall demonstrate that the State educational agency, in consultation with local educational agencies, has implemented a set of high-quality student academic assessments in mathematics, reading or language arts, and science. The State retains the right to implement such assessments in any other subject chosen by the State.	Paragraph
H7D4F7713736D4B9BAE4F39D8078A1DFF	(3)	(3) With respect to recently arrived English learners who have been enrolled in a school in one of the 5 ... 	paragraph	True	(3) Exception for recently arrived English Learners With respect to recently arrived English learners who have been enrolled in a school in one of the 50 States in the United States or the District of Columbia for less than 12 months, a State may choose to	Paragraph
HA82C9ABD4969414AB02B7005DDF74405	(1)	(1) Each State plan shall describe a statewide accountability system that complies with the requirements ... 	paragraph	True	(1) In general Each State plan shall describe a statewide accountability system that complies with the requirements of this subsection and subsection (d).	Paragraph
H07200753ACFB44348D8F90448173F21C	(2)	(2) In this subsection and subsection (d), the term subgroup of students means	paragraph	True	(2) Subgroup of students In this subsection and subsection (d), the term subgroup of students means	Paragraph
H72AFF34166D8496DB012C2C4688C4CB8	(3)	(3) Each State shall describe	paragraph	True	(3) Minimum number of students Each State shall describe	Paragraph
HFF4F2846DADC4A9DB55526BDADB0EF6B	(4)	(4) The statewide accountability system described in paragraph (1) shall be based on the challenging Sta ... 	paragraph	True	(4) Description of system The statewide accountability system described in paragraph (1) shall be based on the challenging State academic standards for reading or language arts and mathematics described in subsection (b)(1) to improve student academic achievement and school success. In designing such system to meet the requirements of this part, the State shall carry out the following:	Paragraph
HB639A5B61CE449269B29B337889C5134	(5)	(5) The accountability provisions under this Act shall be overseen for charter schools in accordance wit ... 	paragraph	True	(5) Accountability for charter schools The accountability provisions under this Act shall be overseen for charter schools in accordance with State charter school law.	Paragraph
H04B83ABF6F9C4CB683C3661E038ADB99	(1)	(1) Each State educational agency receiving funds under this part shall notify each local educational ag ... 	paragraph	True	(1) Comprehensive support and improvement Each State educational agency receiving funds under this part shall notify each local educational agency in the State of any school served by the local educational agency that is identified for comprehensive support and improvement under subsection (c)(4)(D)(i).	Paragraph
HBB94555559A24F2DADF76A7E2F5DE051	(2)	(2) Each State educational agency receiving funds under this part shall, using the meaningful differenti ... 	paragraph	True	(2) Targeted support and improvement Each State educational agency receiving funds under this part shall, using the meaningful differentiation of schools described in subsection (c)(4)(C)	Paragraph
HA0D2CCC2A07C4B6295755F29BD1AA5D7	(3)	(3) To ensure continued progress to improve student academic achievement and school success in the State ... 	paragraph	True	(3) Continued support for school and local educational agency improvement To ensure continued progress to improve student academic achievement and school success in the State, the State educational agency	Paragraph
H8D4FBB00890A4C17B238B711CA2E4D00	(4)	(4) Nothing in this subsection shall be construed to alter or otherwise affect the rights, remedies, and ... 	paragraph	True	(4) Rule of construction for collective bargaining Nothing in this subsection shall be construed to alter or otherwise affect the rights, remedies, and procedures afforded to school or local educational agency employees under Federal, State, or local laws (including applicable regulations or court orders) or under the terms of collective bargaining agreements, memoranda of understanding, or other agreements between such employers and their employees.	Paragraph
HBFEFFE0B83EC40B4AE6658B4E73B36C9	(1)	(1) Nothing in this Act shall be construed to authorize or permit the Secretary	paragraph	True	(1) In general Nothing in this Act shall be construed to authorize or permit the Secretary	Paragraph
HF5C326A9B6964A30A4B132633DB604E7	(2)	(2) In carrying out this part, the Secretary shall not, through regulation or as a condition of approval ... 	paragraph	True	(2) Defining terms In carrying out this part, the Secretary shall not, through regulation or as a condition of approval of the State plan or revisions or amendments to the State plan, promulgate a definition of any term used in this part, or otherwise prescribe any specification for any such term, that is inconsistent with or outside the scope of this part or is in violation of paragraph (1).	Paragraph
HBE81CD7F68784B9EAD951B0BDDFCA78D	(1)	(1) Each State plan shall describe	paragraph	True	(1) Descriptions Each State plan shall describe	Paragraph
HCAFE9EDF41E84F4EBE7F215151A70EB6	(2)	(2) Each State plan shall contain assurances that	paragraph	True	(2) Assurances Each State plan shall contain assurances that	Paragraph
H42AA54E5B8E4449A969752528A6FE16C	(3)	(3) Nothing in paragraph (2)(N) shall be construed to	paragraph	True	(3) Rules of construction Nothing in paragraph (2)(N) shall be construed to	Paragraph
HD838C2C2113C4544A9B5C29723E82093	(4)	(4) Upon request by a State educational agency, the Secretary shall provide technical assistance to such ... 	paragraph	True	(4) Technical assistance Upon request by a State educational agency, the Secretary shall provide technical assistance to such agency to	Paragraph
H9A844D00E975451C8EB3AED301D8AD53	(1)	(1) A State that receives assistance under this part shall prepare and disseminate widely to the public  ... 	paragraph	True	(1) Annual state report card A State that receives assistance under this part shall prepare and disseminate widely to the public an annual State report card for the State as a whole that meets the requirements of this paragraph.	Paragraph
H91FD207141614DAC879F0FF40532DBC6	(2)	(2) A local educational agency that receives assistance under this part shall prepare and disseminate an ... 	paragraph	True	(2) Annual local educational agency report cards A local educational agency that receives assistance under this part shall prepare and disseminate an annual local educational agency report card that includes information on such agency as a whole and each school served by the agency.	Paragraph
H444C3155453643A08A02D0F04D14BA83	(3)	(3) A State educational agency or local educational agency may use public report cards on the performanc ... 	paragraph	True	(3) Preexisting report cards A State educational agency or local educational agency may use public report cards on the performance of students, schools, local educational agencies, or the State, that were in effect prior to the date of enactment of the Every Student Succeeds Act for the purpose of this subsection, so long as any such report card is modified, as may be needed, to contain the information required by this subsection, and protects the privacy of individual students.	Paragraph
HC9BCB45256774006A719A97DAC0145A8	(4)	(4) Each State educational agency and local educational agency receiving assistance under this part shal ... 	paragraph	True	(4) Cost reduction Each State educational agency and local educational agency receiving assistance under this part shall, wherever possible, take steps to reduce data collection costs and duplication of effort by obtaining the information required under this subsection through existing data collection efforts.	Paragraph
HF2258766C4974B8585CAC71C456CCEEB	(5)	(5) Each State educational agency receiving assistance under this part shall report annually to the Secr ... 	paragraph	True	(5) Annual state report to the secretary Each State educational agency receiving assistance under this part shall report annually to the Secretary, and make widely available within the State	Paragraph
H2748350CE50E4477B61D3193EA4EF644	(6)	(6) The Secretary shall transmit annually to the Committee on Education and the Workforce of the House o ... 	paragraph	True	(6) Report to Congress The Secretary shall transmit annually to the Committee on Education and the Workforce of the House of Representatives and the Committee on Health, Education, Labor, and Pensions of the Senate a report that provides national and State-level data on the information collected under paragraph (5). Such report shall be submitted through electronic means only.	Paragraph
H277BE3529EE844CB9C466A26E1B31391	(1)	(1) Information collected or disseminated under this section (including any information collected for or ... 	paragraph	True	(1) In General Information collected or disseminated under this section (including any information collected for or included in the reports described in subsection (h)) shall be collected and disseminated in a manner that protects the privacy of individuals consistent with section 444 of the General Education Provisions Act (20 U.S.C. 1232g, commonly known as the Family Educational Rights and Privacy Act of 1974) and this Act.	Paragraph
H3B1B41FE3993480F880999A110E4B956	(2)	(2) The reports described in subsection (h) shall only include data that are sufficient to yield statist ... 	paragraph	True	(2) Sufficiency The reports described in subsection (h) shall only include data that are sufficient to yield statistically reliable information.	Paragraph
H33E1A7412745455B8818339E73653CF8	(3)	(3) Disaggregation under this section shall not be required if such disaggregation will reveal personall ... 	paragraph	True	(3) Disaggregation Disaggregation under this section shall not be required if such disaggregation will reveal personally identifiable information about any student, teacher, principal, or other school leader, or will provide data that are insufficient to yield statistically reliable information.	Paragraph
HCC46A70EF08B4FD79508EF2E689EAFD8	(1)	(1) adoption of the Common Core State Standards developed under the Common Core State Standards Initiati ... 	paragraph	True	(1)  adoption of the Common Core State Standards developed under the Common Core State Standards Initiative or any other academic standards common to a significant number of States, or assessments tied to such standards; or	Paragraph
HB6D3DBB1840145F7A453BE4C9619C368	(2)	(2) participation in such partnerships.	paragraph	True	(2)  participation in such partnerships.	Paragraph
HE36784AC606649AFA91B9C00B2F5F1AD	(1)	(1) Each such school that is accredited by the State in which it is operating shall use the assessments  ... 	paragraph	True	(1)  Each such school that is accredited by the State in which it is operating shall use the assessments and other academic indicators the State has developed and implemented to meet the requirements of this section, or such other appropriate assessment and academic indicators as approved by the Secretary of the Interior.	Paragraph
H7FB6F73E1773406A89FEEBE97DBC2016	(2)	(2) Each such school that is accredited by a regional accrediting organization (in consultation with and ... 	paragraph	True	(2)  Each such school that is accredited by a regional accrediting organization (in consultation with and with the approval of the Secretary of the Interior, and consistent with assessments and academic indicators adopted by other schools in the same State or region) shall adopt an appropriate assessment and other academic indicators that meet the requirements of this section.	Paragraph
HDD15B2117D8E4527B5B03980E122BF26	(3)	(3) Each such school that is accredited by a tribal accrediting agency or tribal division of education s ... 	paragraph	True	(3)  Each such school that is accredited by a tribal accrediting agency or tribal division of education shall use an assessment and other academic indicators developed by such agency or division, except that the Secretary of the Interior shall ensure that such assessment and academic indicators meet the requirements of this section.	Paragraph
HAEAF8F168A3B433DBF7DC5A820081D55	(1)	(1) For any State desiring to receive a grant under this part, the State educational agency shall file w ... 	paragraph	True	(1) In general For any State desiring to receive a grant under this part, the State educational agency shall file with the Secretary a plan that is	Paragraph
H94C97965C82D4737BF9CE7888DEEBD24	(2)	(2) Consultation required under paragraph (1)(A) shall not interfere with the timely submission of the p ... 	paragraph	True	(2) Limitation Consultation required under paragraph (1)(A) shall not interfere with the timely submission of the plan required under this section.	Paragraph
HEA26D34449714A8991D6FECE76F4CC74	(3)	(3) A State plan submitted under paragraph (1) may be submitted as part of a consolidated plan under sec ... 	paragraph	True	(3) Consolidated plan A State plan submitted under paragraph (1) may be submitted as part of a consolidated plan under section 8302.	Paragraph
HCBDF465B602C40BCB46AF34BDB0EE17F	(4)	(4) The Secretary shall	paragraph	True	(4) Peer review and secretarial approval The Secretary shall	Paragraph
